timestamp,label,bpm,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
1771537084.2528288,4_4,90,0.49582400918006897,0.7116130590438843,-1.6585384798872838e-07,0.5286151170730591,0.7077652215957642,-0.006979078985750675,0.5567453503608704,0.704745888710022,-0.017924731597304344,0.5729840993881226,0.7168269157409668,-0.030808640643954277,0.5777887105941772,0.7356730103492737,-0.045929793268442154,0.5555455684661865,0.6327897310256958,-0.0152067756280303,0.5651885271072388,0.6769005656242371,-0.034985464066267014,0.5622822046279907,0.7163827419281006,-0.05043302848935127,0.5603535771369934,0.7477023005485535,-0.058531343936920166,0.5271260142326355,0.6267292499542236,-0.02015543170273304,0.5361523032188416,0.6762861609458923,-0.03688143938779831,0.5326218008995056,0.7250738143920898,-0.044626008719205856,0.529639482498169,0.7603465914726257,-0.04734230041503906,0.4976043999195099,0.6320245862007141,-0.02583695575594902,0.503571629524231,0.6772834062576294,-0.04184801131486893,0.502627968788147,0.7225525975227356,-0.041712384670972824,0.5011003613471985,0.754126787185669,-0.037092167884111404,0.4718368947505951,0.645318865776062,-0.03202274441719055,0.47514450550079346,0.6799988150596619,-0.0407506562769413,0.4766647517681122,0.7126737236976624,-0.036127328872680664,0.476982057094574,0.7358148097991943,-0.02925918437540531
1771537084.3971121,4_4,90,0.534644365310669,0.4671686291694641,7.802183432659149e-08,0.500615119934082,0.4436435103416443,-0.010310772806406021,0.4744354784488678,0.4083205759525299,-0.01753433234989643,0.46283987164497375,0.3759101331233978,-0.024853166192770004,0.45792311429977417,0.3452233076095581,-0.031244933605194092,0.48520612716674805,0.3478620648384094,-0.009779823943972588,0.4732455015182495,0.2926816940307617,-0.02204888127744198,0.4679896831512451,0.2604617774486542,-0.030706902965903282,0.4652024507522583,0.23570886254310608,-0.0361541323363781,0.504676878452301,0.3448987305164337,-0.01275068148970604,0.4937102198600769,0.28983017802238464,-0.023901857435703278,0.4878545105457306,0.2544214129447937,-0.03135949373245239,0.48441481590270996,0.2266012728214264,-0.035822704434394836,0.5255593657493591,0.35239893198013306,-0.017705777660012245,0.5179044604301453,0.30737635493278503,-0.030058184638619423,0.5118922591209412,0.2862062454223633,-0.034443944692611694,0.506661057472229,0.2706816792488098,-0.035442810505628586,0.5481744408607483,0.36801066994667053,-0.023666109889745712,0.5499640107154846,0.3324325978755951,-0.034140296280384064,0.5477191209793091,0.30881598591804504,-0.036866068840026855,0.5449826717376709,0.2876853346824646,-0.0369948148727417
1771537084.5271785,4_4,90,0.5225412845611572,0.36052003502845764,-3.64421843812579e-08,0.48720860481262207,0.33396947383880615,-0.011550956405699253,0.4621617794036865,0.2855108976364136,-0.017032327130436897,0.4545643627643585,0.24141576886177063,-0.022855306044220924,0.45188018679618835,0.20445340871810913,-0.02780500426888466,0.478368878364563,0.21984101831912994,-0.0030503126326948404,0.4702489674091339,0.16655680537223816,-0.014740502461791039,0.46441125869750977,0.13404616713523865,-0.02598777413368225,0.4592379331588745,0.10506078600883484,-0.03449242562055588,0.4979102909564972,0.2150634080171585,-0.006015019956976175,0.4903789162635803,0.15508896112442017,-0.0162598118185997,0.4833327829837799,0.11664211004972458,-0.025956030935049057,0.47616657614707947,0.08363011479377747,-0.03340769559144974,0.5166372060775757,0.22030027210712433,-0.011544827371835709,0.5128012895584106,0.1661999672651291,-0.021196598187088966,0.5057402849197388,0.13549233973026276,-0.027487091720104218,0.4968035817146301,0.11045514792203903,-0.03193876892328262,0.5367070436477661,0.23441126942634583,-0.018834611400961876,0.5357845425605774,0.19128671288490295,-0.02702532336115837,0.5307269096374512,0.1636895090341568,-0.030767051503062248,0.5233272314071655,0.14089176058769226,-0.033310435712337494
1771537084.6675415,4_4,90,0.5423867702484131,0.386363685131073,1.4062978337392451e-08,0.5060784220695496,0.3587987422943115,-0.01047497522085905,0.4825306534767151,0.3093199133872986,-0.015054239891469479,0.47663962841033936,0.26541152596473694,-0.020034631714224815,0.475854754447937,0.2302970439195633,-0.023729683831334114,0.5007704496383667,0.24047447741031647,0.0012066048802807927,0.4948549270629883,0.1862647831439972,-0.008835447020828724,0.4906288683414459,0.15410074591636658,-0.019208965823054314,0.48664095997810364,0.1265178769826889,-0.02702573873102665,0.5204334855079651,0.2371285855770111,-0.0015316749922931194,0.5147311091423035,0.1789064109325409,-0.010381861589848995,0.5084490180015564,0.14077819883823395,-0.019573912024497986,0.5017630457878113,0.10867516696453094,-0.026217183098196983,0.5398764610290527,0.24372498691082,-0.0069392966106534,0.5353702902793884,0.18892209231853485,-0.015318937599658966,0.5281928181648254,0.1565985530614853,-0.02130182646214962,0.5201233625411987,0.13116015493869781,-0.025161169469356537,0.5609133243560791,0.2595667243003845,-0.014022460207343102,0.5588530898094177,0.21598534286022186,-0.02128867618739605,0.5526812076568604,0.1878100335597992,-0.024620121344923973,0.5455278754234314,0.16447532176971436,-0.026432091370224953
1771537084.798458,4_4,90,0.5686459541320801,0.49025678634643555,4.230385375336709e-09,0.5333403944969177,0.45835837721824646,-0.010030252858996391,0.5143898129463196,0.40687233209609985,-0.015085939317941666,0.5133063197135925,0.36632782220840454,-0.020792383700609207,0.5100810527801514,0.3342430889606476,-0.02607586607336998,0.5368051528930664,0.33444944024086,-0.004228806123137474,0.535563588142395,0.2744097113609314,-0.015718774870038033,0.5354992747306824,0.23804140090942383,-0.02673795446753502,0.5369172692298889,0.20782482624053955,-0.03509508818387985,0.557805061340332,0.33436307311058044,-0.008097607642412186,0.5532177090644836,0.2708238959312439,-0.017699863761663437,0.5509551167488098,0.22934553027153015,-0.026691200211644173,0.54971843957901,0.1942523866891861,-0.03353361412882805,0.5787785053253174,0.3454209864139557,-0.014308968558907509,0.5750048160552979,0.286095529794693,-0.02453760616481304,0.5690608024597168,0.25072067975997925,-0.030352499336004257,0.562541127204895,0.22347360849380493,-0.03412371873855591,0.6011573076248169,0.36772769689559937,-0.02206943929195404,0.6018078923225403,0.3251589834690094,-0.0312984474003315,0.5959040522575378,0.3014693558216095,-0.03414112702012062,0.58944171667099,0.283641517162323,-0.035483796149492264
1771537084.9245288,4_4,90,0.5849153399467468,0.6842362284660339,4.962134880770463e-07,0.553577184677124,0.6949723362922668,-0.044458452612161636,0.5414041876792908,0.7144415378570557,-0.07609853148460388,0.5415464639663696,0.7457121014595032,-0.09852297604084015,0.5453400015830994,0.7759546637535095,-0.12011323869228363,0.5737419128417969,0.670706570148468,-0.08768758922815323,0.581619918346405,0.7260715365409851,-0.11461557447910309,0.5892735719680786,0.7640518546104431,-0.1276346892118454,0.5952789783477783,0.793648898601532,-0.1363207846879959,0.6091782450675964,0.6789540648460388,-0.07687756419181824,0.6235465407371521,0.7589213848114014,-0.1022845134139061,0.6283677816390991,0.8172235488891602,-0.11063983291387558,0.6320712566375732,0.8591870665550232,-0.11711492389440536,0.6329131722450256,0.6954314708709717,-0.06635598838329315,0.6358364224433899,0.7795966267585754,-0.08834876865148544,0.6256013512611389,0.815645694732666,-0.0915415808558464,0.6188637018203735,0.8329731225967407,-0.09320082515478134,0.6460103392601013,0.7176870703697205,-0.058759696781635284,0.6462289094924927,0.7784531116485596,-0.07618878036737442,0.6354163885116577,0.805444598197937,-0.07928856462240219,0.6288321018218994,0.8198589086532593,-0.08071667701005936
1771537085.5859418,4_4,90,0.42323368787765503,0.6316019892692566,-2.8812801033950564e-09,0.3884902596473694,0.590815007686615,0.00651749549433589,0.34608396887779236,0.5747968554496765,0.0021403569262474775,0.310723215341568,0.580157995223999,-0.004235868342220783,0.2860047519207001,0.5975365042686462,-0.01281070988625288,0.327678918838501,0.554324746131897,-0.01416806224733591,0.2726355195045471,0.5564771890640259,-0.026807796210050583,0.2396586537361145,0.5622861385345459,-0.03539874777197838,0.2133951485157013,0.5671844482421875,-0.04126252233982086,0.32848939299583435,0.5781282782554626,-0.025295551866292953,0.26520010828971863,0.5754753351211548,-0.037070486694574356,0.2300870418548584,0.5805906653404236,-0.04380452632904053,0.20180028676986694,0.5852122902870178,-0.049035560339689255,0.3321961462497711,0.6107141971588135,-0.03492569550871849,0.27009251713752747,0.6246352195739746,-0.04699748009443283,0.2356884479522705,0.6380628347396851,-0.05177346244454384,0.209515780210495,0.6479257941246033,-0.054466065019369125,0.33772626519203186,0.6484609842300415,-0.04313484579324722,0.28675606846809387,0.6578337550163269,-0.05247098207473755,0.2584841251373291,0.6670177578926086,-0.05389481410384178,0.23494696617126465,0.6738345623016357,-0.0542253702878952
1771537085.7102277,4_4,90,0.4082705080509186,0.6155924201011658,-1.5442022771594566e-08,0.37762129306793213,0.5699092149734497,0.010774028487503529,0.3385523855686188,0.5508118867874146,0.008842531591653824,0.30527767539024353,0.5541408061981201,0.0045301178470253944,0.28076255321502686,0.5720151662826538,-0.002823034068569541,0.3172741234302521,0.5332817435264587,-0.012515703216195107,0.25852474570274353,0.5292346477508545,-0.021757904440164566,0.22595655918121338,0.5354072451591492,-0.027082497254014015,0.20200632512569427,0.5416613817214966,-0.030153563246130943,0.3157579302787781,0.5553458333015442,-0.023461513221263885,0.24819684028625488,0.5508300065994263,-0.031521718949079514,0.21253791451454163,0.5562716126441956,-0.03633713349699974,0.18714024126529694,0.5618856549263,-0.040357012301683426,0.3177509903907776,0.5854082107543945,-0.03193328529596329,0.25727346539497375,0.5974494218826294,-0.039585113525390625,0.23205912113189697,0.6144322156906128,-0.043041400611400604,0.21589386463165283,0.6267291307449341,-0.04522033780813217,0.3228444755077362,0.6202859282493591,-0.03853549435734749,0.2748335897922516,0.6296585202217102,-0.0444205105304718,0.2506924867630005,0.638996958732605,-0.044251058250665665,0.23217177391052246,0.6461406946182251,-0.04357686638832092
1771537085.847893,4_4,90,0.41727685928344727,0.6228482723236084,-2.083964645294145e-08,0.3852826952934265,0.5778965353965759,0.009780927561223507,0.34578412771224976,0.5600794553756714,0.0074742455035448074,0.31184685230255127,0.5636484622955322,0.002920975210145116,0.2874576449394226,0.5812776684761047,-0.004480905365198851,0.3254556357860565,0.5400862097740173,-0.012517237104475498,0.269243448972702,0.5359914302825928,-0.020820558071136475,0.23855052888393402,0.5409864187240601,-0.025897813960909843,0.2149456888437271,0.5449758172035217,-0.02915181964635849,0.326028048992157,0.5635596513748169,-0.022554323077201843,0.2619485855102539,0.5609084367752075,-0.029123829677700996,0.22756986320018768,0.5655989050865173,-0.03289707377552986,0.20218341052532196,0.5701684951782227,-0.036667853593826294,0.32918331027030945,0.5942985415458679,-0.030327405780553818,0.2690545618534088,0.6081708669662476,-0.03640909492969513,0.23977717757225037,0.622886598110199,-0.03981819376349449,0.21953265368938446,0.6336690783500671,-0.042577456682920456,0.3345138728618622,0.6294682621955872,-0.03642614558339119,0.2856042683124542,0.6407919526100159,-0.04132318124175072,0.2607221305370331,0.6507664322853088,-0.04140453413128853,0.24178150296211243,0.6586906909942627,-0.04111374914646149
1771537085.985522,4_4,90,0.4493447542190552,0.6545827388763428,-7.198627116622447e-08,0.41447335481643677,0.6095250248908997,0.008130870759487152,0.3704341948032379,0.5901594161987305,0.004542518872767687,0.3356066346168518,0.59537273645401,-0.0016198372468352318,0.31076866388320923,0.6132733821868896,-0.010403557680547237,0.3523678481578827,0.5720943212509155,-0.013289766386151314,0.29733291268348694,0.5722443461418152,-0.024846719577908516,0.2660346031188965,0.579472541809082,-0.03335301950573921,0.24157679080963135,0.5853992104530334,-0.039452385157346725,0.35386908054351807,0.5977848172187805,-0.025083234533667564,0.2914104163646698,0.5969518423080444,-0.03415553644299507,0.25613266229629517,0.6012764573097229,-0.04012041911482811,0.2289312779903412,0.6045401096343994,-0.046244099736213684,0.35937780141830444,0.6311032772064209,-0.03527749702334404,0.29633960127830505,0.642558217048645,-0.043915048241615295,0.26602134108543396,0.6534932851791382,-0.04742147773504257,0.24536927044391632,0.6603434085845947,-0.05097409710288048,0.36765149235725403,0.6684528589248657,-0.04424335062503815,0.3160942792892456,0.6788296699523926,-0.05225801467895508,0.28845712542533875,0.6884087324142456,-0.05364571884274483,0.2681455910205841,0.6958409547805786,-0.05482526868581772
